frente_m,log_area,area_const_m2,pendiente_grados,predio_join
False,False,False,False,3502468
False,False,False,False,3502648
False,False,False,False,3502763
False,False,False,False,3503347
False,False,False,False,3503815
False,False,False,False,3504079
False,False,False,False,3504590
False,False,False,False,3504727
False,False,False,False,3504848
False,False,False,False,3504860
False,False,False,False,3505712
False,False,False,False,3505721
False,False,False,False,3505795
False,False,False,False,3506140
False,False,False,False,3506159
False,False,False,False,3506554
False,False,False,False,3506580
False,False,False,False,3507258
False,False,False,False,3507369
False,False,False,False,3508624
False,False,False,False,3508630
False,False,False,False,3509905
False,False,False,False,3509914
False,False,False,False,3510060
False,False,False,False,3510243
False,False,False,False,3510261
False,False,False,False,3510615
False,False,False,False,3511193
False,False,False,False,3512198
False,False,False,False,3512406
False,False,False,False,3512415
False,False,False,False,3513794
False,False,False,False,3514713
False,False,False,False,3514843
False,False,False,False,3514992
False,False,False,False,3515513
False,False,False,False,3515744
False,False,False,False,3517451
False,False,False,False,3517525
False,False,False,False,3517732
False,False,False,False,3517824
False,False,False,False,3517927
False,False,False,False,3518164
False,False,False,False,3518180
False,False,False,False,3518515
False,False,False,False,3518583
False,False,False,False,3518861
False,False,False,False,3518871
False,False,False,False,3518908
False,False,False,False,3519583
False,False,False,False,3519968
False,False,False,False,3520028
False,False,False,False,3520742
False,False,False,False,3520946
False,False,False,False,3521034
False,False,False,False,3521575
False,False,False,False,3522440
False,False,False,False,3522481
False,False,False,False,3522524
False,False,False,False,3522526
False,False,False,False,3522527
False,False,False,False,3522528
False,False,False,False,3522529
False,False,False,False,3522530
False,False,False,False,3522717
False,False,False,False,3522723
False,False,False,False,3522726
False,False,False,False,3522860
False,False,False,False,3522895
False,False,False,False,3522985
False,False,False,False,3523037
False,False,False,False,3523312
False,False,False,False,3523359
False,False,False,False,3524315
False,False,False,False,3524342
False,False,False,False,3525593
False,False,False,False,3525624
False,False,False,False,3526560
False,False,False,False,3526636
False,False,False,False,3526664
False,False,False,False,3527965
False,False,False,False,3528081
False,False,False,False,3528306
False,False,False,False,3528396
False,False,False,False,3528781
False,False,False,False,3528956
False,False,False,False,3530258
False,False,False,False,3531425
False,False,False,False,3531479
False,False,False,False,3532438
False,False,False,False,3532819
False,False,False,False,3533189
False,False,False,False,3533194
False,False,False,False,3533294
False,False,False,False,3533345
False,False,False,False,3533382
False,False,False,False,3533520
False,False,False,False,3533570
False,False,False,False,3534009
False,False,False,False,3534334
False,False,False,False,3534488
False,False,False,False,3534527
False,False,False,False,3534729
False,False,False,False,3535588
False,False,False,False,3535663
False,False,False,False,3535666
False,False,False,False,3536552
False,False,False,False,3536614
False,False,False,False,3537024
False,False,False,False,3537089
False,False,False,False,3537092
False,False,False,False,3537214
False,False,False,False,3537321
False,False,False,False,3537521
False,False,False,False,3537569
False,False,False,False,3537585
False,False,False,False,3537605
False,False,False,False,3538254
False,False,False,False,3538905
False,False,False,False,3539927
False,False,False,False,3540062
False,False,False,False,3540063
False,False,False,False,3541006
False,False,False,False,3541063
False,False,False,False,3541436
False,False,False,False,3541521
False,False,False,False,3541597
False,False,False,False,3541957
False,False,False,False,3542076
False,False,False,False,3542206
False,False,False,False,3542303
False,False,False,False,3542511
False,False,False,False,3542583
False,False,False,False,3542885
False,False,False,False,3543689
False,False,False,False,3543799
False,False,False,False,3543881
False,False,False,False,3543909
False,False,False,False,3544037
False,False,False,False,3544167
False,False,False,False,3544432
False,False,False,False,3544732
False,False,False,False,3544850
False,False,False,False,3545915
False,False,False,False,3545916
False,False,False,False,3546224
False,False,False,False,3546690
False,False,False,False,3547258
False,False,False,False,3547411
False,False,False,False,3547491
False,False,False,False,3547525
False,False,False,False,3547662
False,False,False,False,3548684
False,False,False,False,3548780
False,False,False,False,3548792
False,False,False,False,3548794
False,False,False,False,3548795
False,False,False,False,3548804
False,False,False,False,3548806
False,False,False,False,3548807
False,False,False,False,3548810
False,False,False,False,3548828
False,False,False,False,3548928
False,False,False,False,3549438
False,False,False,False,3549928
False,False,False,False,3550618
False,False,False,False,3550952
False,False,False,False,3550964
False,False,False,False,3550970
False,False,False,False,3551156
False,False,False,False,3551269
False,False,False,False,3551800
False,False,False,False,3552115
False,False,False,False,3552922
False,False,False,False,3552989
False,False,False,False,3553034
False,False,False,False,3554100
False,False,False,False,3554167
False,False,False,False,3554344
False,False,False,False,3554566
False,False,False,False,3554703
False,False,False,False,3554814
False,False,False,False,3555439
False,False,False,False,3555473
False,False,False,False,3555480
False,False,False,False,3555875
False,False,False,False,3555963
False,False,False,False,3555999
False,False,False,False,3556089
False,False,False,False,3556135
False,False,False,False,3556657
False,False,False,False,3556973
False,False,False,False,3557747
False,False,False,False,3558233
False,False,False,False,3559213
False,False,False,False,3559510
False,False,False,False,3559961
False,False,False,False,3560763
False,False,False,False,3563101
False,False,False,False,3563257
False,False,False,False,3563638
False,False,False,False,3563880
False,False,False,False,3563992
False,False,False,False,3564050
False,False,False,False,3564142
False,False,False,False,3564998
False,False,False,False,3565430
False,False,False,False,3565636
False,False,False,False,3565816
False,False,False,False,3565966
False,False,False,False,3566206
False,False,False,False,3567062
False,False,False,False,3567248
False,False,False,False,3568237
False,False,False,False,3568248
False,False,False,False,3568259
False,False,False,False,3568261
False,False,False,False,3569104
False,False,False,False,3569189
False,False,False,False,3569200
False,False,False,False,3569431
False,False,False,False,3569737
False,False,False,False,3569787
False,False,False,False,3569882
False,False,False,False,3569994
False,False,False,False,3570075
False,False,False,False,3570081
False,False,False,False,3570235
False,False,False,False,3570465
False,False,False,False,3570697
False,False,False,False,3571175
True,False,False,False,3571424
False,False,False,False,3571538
False,False,False,False,3571670
False,False,False,False,3571686
False,False,False,False,3571901
False,False,False,False,3572776
False,False,False,False,3572782
False,False,False,False,3573334
False,False,False,False,3573395
False,False,False,False,3574007
False,False,False,False,3574045
False,False,False,False,3574133
False,False,False,False,3574150
False,False,False,False,3574485
False,False,False,False,3574829
False,False,False,False,3574969
False,False,False,False,3575067
False,False,False,False,3575256
False,False,False,False,3575290
False,False,False,False,3575568
False,False,False,False,3575842
False,False,False,False,3575916
False,False,False,False,3576431
True,True,True,False,3576986
False,False,False,False,3577262
False,False,False,False,3577363
False,False,False,False,3577527
False,False,False,False,3577821
False,False,False,False,3577968
False,False,False,False,3578296
False,False,False,False,3578539
False,False,False,False,3578552
False,False,False,False,3580883
False,False,False,False,3581040
False,False,False,False,3581346
False,False,False,False,3581381
False,False,False,False,3581543
False,False,False,False,3581610
False,False,False,False,3581687
False,False,False,False,3582124
False,False,False,False,3582323
False,False,False,False,3583201
False,False,False,False,3583350
False,False,False,False,3583361
False,False,False,False,3585201
False,False,False,False,3585217
False,False,False,False,3585743
False,False,False,False,3586383
False,False,False,False,3586387
False,False,False,False,3586439
False,False,False,False,3586594
False,False,False,False,3586804
False,False,False,False,3586972
False,False,False,False,3588529
True,True,True,False,3588537
False,False,False,False,3588641
False,False,False,False,3588644
False,False,False,False,3588670
False,False,False,False,3588691
False,False,False,False,3589442
False,False,False,False,3589551
False,False,False,False,3589666
False,False,False,False,3589669
False,False,False,False,3589743
False,False,False,False,3589800
False,False,False,False,3589805
False,False,False,False,3589808
False,False,False,False,3589810
False,False,False,False,3589818
False,False,False,False,3590128
False,False,False,False,3590437
False,False,False,False,3590956
False,False,False,False,3590997
False,False,False,False,3592158
False,False,False,False,3592180
False,False,False,False,3593044
False,False,False,False,3593197
False,False,False,False,3593303
False,False,False,False,3593898
False,False,False,False,3594039
False,False,False,False,3595195
False,False,False,False,3595208
False,False,False,False,3596053
False,False,False,False,3596794
False,False,False,False,3597201
False,False,False,False,3597641
False,False,False,False,3597660
False,False,False,False,3597843
False,False,False,False,3598476
False,False,False,False,3598602
False,False,False,False,3598680
False,False,False,False,3598685
False,False,False,False,3598725
False,False,False,False,3598803
False,False,False,False,3599441
False,False,False,False,3599809
False,False,False,False,3599908
False,False,False,False,3600226
False,False,False,False,3600233
False,False,False,False,3600248
False,False,False,False,3600307
False,False,False,False,3600423
False,False,False,False,3600620
False,False,False,False,3600659
False,False,False,False,3601322
False,False,False,False,3601677
False,False,False,False,3602581
False,False,False,False,3602588
False,False,False,False,3602604
False,False,False,False,3602627
False,False,False,False,3602939
False,False,False,False,3603129
False,False,False,False,3603143
False,False,False,False,3603164
False,False,False,False,3604138
False,False,False,False,3604253
False,False,False,False,3604448
False,False,False,False,3604584
False,False,False,False,3604706
False,False,False,False,3604930
False,False,False,False,3605125
False,False,False,False,3605151
False,False,False,False,3605313
True,True,True,False,3605422
False,False,False,False,3605578
False,False,False,False,3605776
False,False,False,False,3605906
False,False,False,False,3606235
False,False,False,False,3606544
False,False,False,False,3606566
False,False,False,False,3607079
False,False,False,False,3607308
False,False,False,False,3607312
False,False,False,False,3607338
False,False,False,False,3607750
False,False,False,False,3607920
False,False,False,False,3607964
False,False,False,False,3607967
False,False,False,False,3607968
False,False,False,False,3608208
False,False,False,False,3609664
False,False,False,False,3609807
False,False,False,False,3610204
False,False,False,False,3610369
False,False,False,False,3610605
False,False,False,False,3611307
False,False,False,False,3611313
False,False,False,False,3611370
False,False,False,False,3611394
False,False,False,False,3611827
False,False,False,False,3612678
False,False,False,False,3612680
False,False,False,False,3612682
False,False,False,False,3612684
False,False,False,False,3612760
False,False,False,False,3612778
False,False,False,False,3613246
False,False,False,False,3613249
False,False,False,False,3613333
False,False,False,False,3613556
False,False,False,False,3614384
False,False,False,False,3614396
False,False,False,False,3615135
False,False,False,False,3615138
False,False,False,True,3615669
False,False,False,True,3615686
False,False,False,False,3615904
False,False,False,False,3616010
False,False,False,False,3616060
False,False,False,False,3616412
False,False,False,False,3616522
False,False,False,False,3616539
False,False,False,False,3616603
False,False,False,False,3616665
False,False,False,False,3616748
False,False,False,False,3617022
False,False,False,False,3617023
False,False,False,False,3617620
False,False,False,False,3618065
False,False,False,False,3618123
False,False,False,False,3618398
False,False,False,False,3618815
False,False,False,False,3619828
False,False,False,False,3620041
False,False,False,False,3620514
False,False,False,False,3620629
False,False,False,False,3621082
False,False,False,False,3621110
False,False,False,False,3621111
False,False,False,False,3621117
False,False,False,False,3621649
False,False,False,False,3621873
False,False,False,False,3622140
False,False,False,False,3622141
False,False,False,False,3622267
False,False,False,False,3622270
False,False,False,False,3622279
False,False,False,False,3622664
False,False,False,False,3622682
False,False,False,False,3622687
False,False,False,False,3622710
False,False,False,False,3622714
False,False,False,False,3622742
False,False,False,False,3622934
False,False,False,False,3623049
False,False,False,False,3623268
False,False,False,False,3623701
False,False,False,False,3623877
False,False,False,False,3624249
False,False,False,False,3624440
False,False,False,False,3624931
False,False,False,False,3624932
False,False,False,False,3625065
False,False,False,False,3625087
False,False,False,False,3625089
False,False,False,False,3626218
False,False,False,False,3626333
False,False,False,False,3626836
False,False,False,False,3627157
False,False,False,False,3627286
True,True,True,False,3627929
False,False,False,False,3628644
False,False,False,False,3628872
False,False,False,False,3629051
False,False,False,False,3629164
False,False,False,False,3629441
False,False,False,False,3629538
False,False,False,False,3630139
False,False,False,False,3630585
False,False,False,False,3630656
False,False,False,False,3630949
False,False,False,False,3631007
False,False,False,False,3631358
False,False,False,False,3631414
False,False,False,False,3631591
False,False,False,False,3631996
False,False,False,False,3632025
False,False,False,False,3632443
False,False,False,False,3632983
False,False,False,False,3633040
False,False,False,False,3633131
False,False,False,False,3633261
False,False,False,False,3633309
False,False,False,False,3635600
False,False,False,False,3636300
False,False,False,False,3636368
False,False,False,False,3636375
False,False,False,False,3636709
False,False,False,False,3636886
False,False,False,False,3636897
False,False,False,False,3636942
False,False,False,False,3637286
False,False,False,False,3637287
False,False,False,False,3637400
False,False,False,False,3637432
False,False,False,False,3637604
False,False,False,False,3638009
False,False,False,False,3638528
False,False,False,False,3638529
False,False,False,False,3638532
False,False,False,False,3638597
False,False,False,False,3638749
False,False,False,False,3639199
False,False,False,False,3639405
False,False,False,False,3639416
False,False,False,False,3639616
False,False,False,False,3639617
False,False,False,False,3639618
False,False,False,False,3639781
False,False,False,False,3640125
False,False,False,False,3640628
False,False,False,False,3640637
False,False,False,False,3640935
False,False,False,False,3641613
False,False,False,False,3642153
False,False,False,False,3642179
False,False,False,False,3643061
False,False,False,False,3643415
False,False,False,False,3644532
False,False,False,False,3644948
False,False,False,False,3645068
False,False,False,False,3645092
False,False,False,False,3645736
False,False,False,False,3645936
False,False,False,False,3646104
False,False,False,False,3647063
False,False,False,False,3647562
False,False,False,False,3647580
False,False,False,False,3647584
False,False,False,False,3647989
False,False,False,False,3648073
False,False,False,False,3648129
False,False,False,False,3648288
False,False,False,False,3649569
False,False,False,False,3649744
False,False,False,False,3649858
False,False,False,False,3650083
False,False,False,False,3650125
False,False,False,False,3650126
False,False,False,False,3650147
False,False,False,False,3650345
False,False,False,False,3650407
False,False,False,False,3650821
False,False,False,False,3650822
False,False,False,False,3650823
False,False,False,False,3651013
False,False,False,False,3651984
False,False,False,False,3652595
False,False,False,False,3652615
False,False,False,False,3652904
False,False,False,False,3653040
False,False,False,False,3653295
False,False,False,False,3653848
False,False,False,False,3653896
False,False,False,False,3654076
False,False,False,False,3654351
False,False,False,False,3654754
False,False,False,False,3654930
False,False,False,False,3656186
False,False,False,False,3656241
False,False,False,False,3656249
False,False,False,False,3656575
False,False,False,False,3657163
False,False,False,False,3658315
False,False,False,False,3658783
False,False,False,False,3658787
False,False,False,False,3659401
False,False,False,False,3659605
False,False,False,False,3659627
False,False,False,False,3660815
False,False,False,False,3660999
False,False,False,False,3661033
False,False,False,False,3661744
False,False,False,False,3661775
False,False,False,False,3661814
False,False,False,False,3661844
False,False,False,False,3661934
False,False,False,False,3662195
False,False,False,False,3662203
False,False,False,False,3662357
False,False,False,False,3662361
False,False,False,False,3662433
False,False,False,False,3662482
False,False,False,False,3662492
False,False,False,False,3662595
False,False,False,False,3662616
False,False,False,False,3662776
False,False,False,False,3663118
False,False,False,False,3663246
False,False,False,False,3664709
False,False,False,False,3664722
False,False,False,False,3664758
False,False,False,False,3664979
False,False,False,False,3665574
True,True,True,False,3665811
True,True,True,False,3665816
False,False,False,False,3665833
False,False,False,False,3665837
False,False,False,False,3666298
False,False,False,False,3666852
False,False,False,False,3666937
False,False,False,False,3667303
False,False,False,False,3667371
False,False,False,False,3668199
False,False,False,False,3668607
False,False,False,False,3668661
False,False,False,False,3668753
False,False,False,False,3669105
False,False,False,False,3669126
False,False,False,False,3669948
False,False,False,False,3670009
False,False,False,False,3670262
False,False,False,False,3671311
False,False,False,False,3671312
False,False,False,False,3671477
False,False,False,False,3671593
False,False,False,False,3671882
False,False,False,False,3671986
False,False,False,False,3671994
False,False,False,False,3672007
False,False,False,False,3672345
False,False,False,False,3672656
False,False,False,False,3673214
False,False,False,False,3673246
False,False,False,False,3673591
False,False,False,False,3673594
False,False,False,False,3673624
False,False,False,False,3673715
False,False,False,False,3673777
False,False,False,False,3673790
False,False,False,False,3673915
False,False,False,False,3674057
False,False,False,False,3674234
False,False,False,False,3674315
False,False,False,False,3674771
False,False,False,False,3674801
False,False,False,False,3674838
False,False,False,False,3674995
False,False,False,False,3675334
False,False,False,False,3675359
False,False,False,False,3675568
False,False,False,False,3675573
False,False,False,False,3675864
False,False,False,False,3675956
False,False,False,False,3675967
False,False,False,False,3676295
False,False,False,False,3676297
False,False,False,False,3677472
False,False,False,False,3677892
False,False,False,False,3677992
False,False,False,False,3678431
False,False,False,False,3678477
False,False,False,False,3678900
False,False,False,False,3678967
False,False,False,False,3679167
False,False,False,False,3679329
False,False,False,False,3679439
False,False,False,False,3679440
False,False,False,False,3679441
False,False,False,False,3679552
False,False,False,False,3679553
False,False,False,False,3679554
False,False,False,False,3679725
False,False,False,False,3679863
False,False,False,False,3680463
False,False,False,False,3680903
False,False,False,False,3681560
False,False,False,False,3681561
False,False,False,False,3681693
False,False,False,False,3682055
False,False,False,False,3682107
False,False,False,False,3682360
False,False,False,False,3682366
False,False,False,False,3682409
False,False,False,False,3682874
False,False,False,False,3683465
False,False,False,False,3683488
False,False,False,False,3683757
False,False,False,False,3683984
False,False,False,False,3684000
False,False,False,False,3684071
False,False,False,False,3684149
False,False,False,False,3684801
False,False,False,False,3684821
False,False,False,False,3684882
False,False,False,False,3684996
False,False,False,False,3685042
False,False,False,False,3685059
False,False,False,False,3685096
False,False,False,False,3685161
False,False,False,False,3685240
False,False,False,False,3686194
False,False,False,False,3686348
False,False,False,False,3686467
False,False,False,False,3686530
False,False,False,False,3686702
False,False,False,False,3687572
False,False,False,False,3687977
False,False,False,False,3688381
False,False,False,False,3688773
False,False,False,False,3689583
False,False,False,False,3689981
False,False,False,False,3690153
False,False,False,False,3690294
False,False,False,False,3690611
False,False,False,False,3690626
False,False,False,False,3690635
False,False,False,False,3690745
False,False,False,False,3691228
False,False,False,False,3693208
False,False,False,False,3693966
False,False,False,False,3694023
False,False,False,False,3694026
False,False,False,False,3694043
False,False,False,False,3694397
False,False,False,False,3695121
False,False,False,False,3695166
False,False,False,False,3695177
False,False,False,False,3696398
False,False,False,False,3696410
False,False,False,False,3697414
False,False,False,False,3697689
False,False,False,False,3697927
False,False,False,False,3697929
False,False,False,False,3697936
False,False,False,False,3697944
False,False,False,False,3698018
False,False,False,False,3698030
False,False,False,False,3698039
False,False,False,False,3698488
False,False,False,False,3698499
False,False,False,False,3698588
False,False,False,False,3698616
False,False,False,False,3698647
False,False,False,False,3699071
False,False,False,False,3699072
False,False,False,False,3699235
False,False,False,False,3699248
False,False,False,False,3699259
False,False,False,False,3699286
False,False,False,False,3699352
False,False,False,False,3699460
False,False,False,False,3699471
False,False,False,False,3699508
False,False,False,False,3699512
False,False,False,False,3699513
False,False,False,False,3700551
False,False,False,False,3701019
False,False,False,False,3701267
False,False,False,False,3701533
False,False,False,False,3702912
False,False,False,False,3703433
False,False,False,False,3703654
False,False,False,False,3703664
False,False,False,False,3703831
False,False,False,False,3703835
False,False,False,False,3703841
False,False,False,False,3704405
False,False,False,False,3704794
False,False,False,False,3705116
False,False,False,False,3705322
False,False,False,False,3705324
False,False,False,False,3705609
False,False,False,False,3706323
False,False,False,False,3707207
False,False,False,False,3707425
False,False,False,False,3707621
False,False,False,False,3707641
False,False,False,False,3707689
False,False,False,False,3707693
False,False,False,False,3707694
False,False,False,False,3707723
False,False,False,False,3707773
False,False,False,False,3708001
False,False,False,False,3708267
False,False,False,False,3708564
False,False,False,False,3709063
False,False,False,False,3709065
False,False,False,False,3709122
False,False,False,False,3709308
False,False,False,False,3709360
False,False,False,False,3709475
False,False,False,False,3709545
False,False,False,False,3709563
False,False,False,False,3709768
False,False,False,False,3709803
False,False,False,False,3709940
False,False,False,False,3710435
False,False,False,False,3710996
False,False,False,False,3711591
False,False,False,False,3711916
False,False,False,False,3711917
False,False,False,False,3711918
False,False,False,False,3711919
False,False,False,False,3712596
False,False,False,False,3713089
False,False,False,False,3713129
False,False,False,False,3713130
False,False,False,False,3713133
False,False,False,False,3713674
False,False,False,False,3713776
False,False,False,False,3713813
False,False,False,False,3713877
False,False,False,False,3713945
False,False,False,False,3715099
False,False,False,False,3715458
False,False,False,False,3716085
False,False,False,False,3716190
False,False,False,False,3716265
False,False,False,False,3717431
False,False,False,False,3717641
False,False,False,False,3717701
False,False,False,False,3717727
False,False,False,False,3717841
False,False,False,False,3718219
False,False,False,False,3718343
False,False,False,False,3718445
False,False,False,False,3718755
False,False,False,False,3719221
False,False,False,False,3719378
False,False,False,False,3720509
False,False,False,False,3721300
False,False,False,False,3721642
False,False,False,False,3722007
False,False,False,False,3722052
False,False,False,False,3722595
False,False,False,False,3722662
False,False,False,False,3723494
False,False,False,False,3723596
False,False,False,False,3723622
False,False,False,False,3723624
False,False,False,False,3723625
False,False,False,False,3723687
False,False,False,False,3723774
False,False,False,False,3723900
False,False,False,False,3723901
False,False,False,False,3723909
False,False,False,False,3723930
False,False,False,False,3723950
False,False,False,False,3724368
False,False,False,False,3725107
False,False,False,False,3725110
False,False,False,False,3725463
False,False,False,False,3727116
False,False,False,False,3727508
False,False,False,False,3728738
False,False,False,False,3728894
False,False,False,False,3728964
False,False,False,False,3729307
False,False,False,False,3729377
False,False,False,False,3729688
False,False,False,False,3729689
False,False,False,False,3730721
False,False,False,False,3730725
False,False,False,False,3731084
False,False,False,False,3731173
False,False,False,False,3731636
False,False,False,False,3731991
False,False,False,False,3731992
False,False,False,False,3733652
False,False,False,False,3734084
False,False,False,False,3734229
False,False,False,False,3734881
False,False,False,False,3734882
False,False,False,False,3735011
False,False,False,False,3735012
False,False,False,False,3735014
False,False,False,False,3735164
False,False,False,False,3735178
False,False,False,False,3735493
False,False,False,False,3735804
False,False,False,False,3735812
False,False,False,False,3735977
False,False,False,False,3736550
False,False,False,False,3737114
False,False,False,False,3737115
False,False,False,False,3737116
False,False,False,False,3737148
False,False,False,False,3737219
False,False,False,False,3737627
False,False,False,False,3737630
False,False,False,False,3738433
False,False,False,False,3738441
False,False,False,False,3738598
False,False,False,False,3738871
False,False,False,False,3738898
False,False,False,False,3739109
False,False,False,False,3739158
False,False,False,False,3739330
False,False,False,False,3739706
False,False,False,False,3739708
False,False,False,False,3739968
False,False,False,False,3739979
False,False,False,False,3740083
False,False,False,False,3740244
False,False,False,False,3740262
False,False,False,False,3740601
False,False,False,False,3740602
False,False,False,False,3740855
False,False,False,False,3740890
False,False,False,False,3740892
False,False,False,False,3741186
False,False,False,False,3742154
False,False,False,False,3742309
False,False,False,False,3742329
False,False,False,False,3742342
False,False,False,False,3742559
False,False,False,False,3742560
False,False,False,False,3742562
False,False,False,False,3742766
False,False,False,False,3742813
False,False,False,False,3742815
False,False,False,False,3742907
False,False,False,False,3742945
False,False,False,False,3744160
False,False,False,False,3744330
False,False,False,False,3744423
False,False,False,False,3744568
False,False,False,False,3744578
False,False,False,False,3745288
False,False,False,False,3745355
False,False,False,False,3745372
False,False,False,False,3745523
False,False,False,False,3745800
False,False,False,False,3745877
False,False,False,False,3746753
False,False,False,False,3746754
False,False,False,False,3746769
False,False,False,False,3748310
False,False,False,False,3748418
False,False,False,False,3748419
False,False,False,False,3748624
False,False,False,False,3748625
False,False,False,False,3748716
False,False,False,False,3748758
False,False,False,False,3748759
False,False,False,False,3748762
False,False,False,False,3749318
False,False,False,False,3749398
False,False,False,False,3749435
False,False,False,False,3749848
False,False,False,False,3750351
False,False,False,False,3750455
False,False,False,False,3750465
False,False,False,False,3750596
False,False,False,False,3750690
False,False,False,False,3750936
False,False,False,False,3751135
False,False,False,False,3751587
False,False,False,False,3752155
False,False,False,False,3752364
False,False,False,False,3752720
False,False,False,False,3752721
False,False,False,False,3752724
False,False,False,False,3752770
False,False,False,False,3752830
False,False,False,False,3752849
False,False,False,False,3753011
False,False,False,False,3753043
False,False,False,False,3753092
False,False,False,False,3753233
False,False,False,False,3753427
False,False,False,False,3753428
False,False,False,False,3753430
False,False,False,False,3753432
False,False,False,False,3753561
False,False,False,False,3753565
False,False,False,False,3754465
False,False,False,False,3754467
False,False,False,False,3754953
False,False,False,False,3754957
False,False,False,False,3754958
False,False,False,False,3755347
False,False,False,False,3755348
False,False,False,False,3755351
False,False,False,False,3755962
False,False,False,False,3756005
False,False,False,False,3756257
False,False,False,False,3756259
False,False,False,False,3756283
False,False,False,False,3756621
False,False,False,False,3756851
False,False,False,False,3756875
False,False,False,False,3757039
False,False,False,False,3757199
False,False,False,False,3757201
False,False,False,False,3757688
False,False,False,False,3757866
False,False,False,False,3757943
False,False,False,False,3757949
False,False,False,False,3758045
False,False,False,False,3758331
False,False,False,False,3758354
False,False,False,False,3758744
False,False,False,False,3758746
False,False,False,False,3759250
False,False,False,False,3759625
False,False,False,False,3759626
False,False,False,False,3759794
False,False,False,False,3759997
False,False,False,False,3760227
False,False,False,False,3760230
False,False,False,False,3760244
False,False,False,False,3760477
False,False,False,False,3760600
False,False,False,False,3760601
False,False,False,False,3760968
False,False,False,False,3760974
False,False,False,False,3761109
False,False,False,False,3761304
False,False,False,False,3761719
False,False,False,False,3762109
False,False,False,False,3762111
False,False,False,False,3762150
False,False,False,False,3763987
False,False,False,False,3764048
False,False,False,False,3764419
False,False,False,False,3764650
False,False,False,False,3764915
False,False,False,False,3765167
False,False,False,False,3765310
False,False,False,False,3765402
False,False,False,False,3765443
False,False,False,False,3765528
False,False,False,False,3765529
False,False,False,False,3765625
False,False,False,False,3765641
False,False,False,False,3766099
False,False,False,False,3766107
False,False,False,False,3766108
False,False,False,False,3766117
False,False,False,False,3766255
False,False,False,False,3766272
False,False,False,False,3766546
False,False,False,False,3766602
False,False,False,False,3766605
False,False,False,False,3766607
False,False,False,False,3766752
False,False,False,False,3766791
False,False,False,False,3767138
False,False,False,False,3767420
False,False,False,False,3767422
False,False,False,False,3767587
False,False,False,False,3767769
False,False,False,False,3767800
False,False,False,False,3768088
False,False,False,False,3768097
False,False,False,False,3768129
False,False,False,False,3768400
False,False,False,False,3768579
False,False,False,False,3769094
False,False,False,False,3770784
False,False,False,False,3770785
False,False,False,False,3770983
False,False,False,False,3771052
False,False,False,False,3771880
False,False,False,False,3771889
False,False,False,False,3772176
False,False,False,False,3772182
False,False,False,False,3772290
False,False,False,False,3772291
False,False,False,False,3772322
False,False,False,False,3772700
False,False,False,False,3772716
False,False,False,False,3772887
False,False,False,False,3773029
False,False,False,False,3773240
False,False,False,False,3773342
False,False,False,False,3773350
False,False,False,False,3773804
False,False,False,False,3774082
False,False,False,False,3774118
False,False,False,False,3774120
False,False,False,False,3774121
False,False,False,False,3774165
False,False,False,False,3774688
False,False,False,False,3774726
False,False,False,False,3774732
False,False,False,False,3774741
False,False,False,False,3774869
False,False,False,False,3775379
False,False,False,False,3775392
False,False,False,False,3775395
False,False,False,False,3775688
False,False,False,False,3776021
False,False,False,False,3776817
False,False,False,False,3776818
False,False,False,False,3777556
False,False,False,False,3778682
False,False,False,False,3778683
False,False,False,False,3778684
False,False,False,False,3778871
False,False,False,False,3779191
False,False,False,False,3779194
False,False,False,False,3781395
False,False,False,False,3781745
False,False,False,False,3781781
False,False,False,False,3781842
False,False,False,False,3781914
False,False,False,False,3782593
False,False,False,False,3782595
False,False,False,False,3782596
False,False,False,False,3783313
False,False,False,False,3783320
False,False,False,False,3783943
False,False,False,False,3783947
False,False,False,False,3783950
False,False,False,False,3783956
False,False,False,False,3783988
False,False,False,False,3783992
False,False,False,False,3783993
False,False,False,False,3783994
False,False,False,False,3784046
False,False,False,False,3784825
False,False,False,False,3784843
False,False,False,False,3784902
False,False,False,False,3784903
False,False,False,False,3784905
False,False,False,False,3785144
False,False,False,False,5003293
False,False,False,False,5003670
False,False,False,False,5005144
False,False,False,False,5005266
False,False,False,False,5007335
False,False,False,True,5009663
False,False,False,False,5012675
False,False,False,False,5020415
False,False,False,False,5020740
False,False,False,False,5028380
False,False,False,False,5028509
False,False,False,False,5030109
False,False,False,False,5044435
False,False,False,False,5047353
False,False,False,False,5047470
False,False,False,False,5047484
False,False,False,False,5055209
False,False,False,False,5059584
False,False,False,False,5061208
False,False,False,False,5096244
False,False,False,False,5098297
False,False,False,False,5099731
False,False,False,False,5103156
False,False,False,False,5103452
False,False,False,False,5104709
False,False,False,False,5104722
False,False,False,False,5107703
False,False,False,False,5107993
False,False,False,False,5108000
False,False,False,False,5108807
False,False,False,False,5109321
False,False,False,False,5112207
False,False,False,False,5113950
True,True,True,False,5114487
True,True,True,False,5128656
False,False,False,False,5131122
False,False,False,False,5135259
False,False,False,False,5136911
False,False,False,False,5137639
False,False,False,False,5140107
False,False,False,False,5140241
False,False,False,False,5146647
False,False,False,False,5146795
False,False,False,False,5146842
False,False,False,False,5148453
False,False,False,False,5148457
False,False,False,False,5148704
False,False,False,False,5148788
False,False,False,False,5149254
False,False,False,False,5157781
False,False,False,False,5157845
False,False,False,False,5158106
False,False,False,False,5158242
False,False,False,False,5158243
